275.5,137.5,23,26
277.4061759284363,135.01595107680131,22.354813422515818,25.960322539695692
279.05171306543406,134.1967448301709,22.812661496542827,25.893109498898898
279.1466685588074,133.88554237548573,23.248277057228098,25.959559713521333
279.61091902556547,134.48164529321858,23.421947187135082,25.992543206249323
277.5720046688103,137.32170731506616,23.25077439765471,25.72141860560834
273.987135272783,140.67555639179275,24.28660253373392,24.73104613956359
271.3382642863923,147.2144991959682,24.985539078964106,24.118847329308466
268.9330931861662,150.41552657661398,25.001138695187667,24.077204688835934
269.0372531370991,154.44941038738335,24.53942317631372,24.224757654455406
272.0589846789934,154.39534808906834,23.780755853633575,24.591021533550418
275.72763462973967,152.3152285469592,23.489037769767894,24.723229745423765
278.4744044671312,146.117642934549,23.01251736683554,25.25450746133301
278.8737395196026,144.20499356127428,22.875065368639287,25.283022283779662
278.97595215329886,136.47230442753272,22.842680161409323,25.9177778782281
278.15668362660824,122.45440082629429,22.935021707741054,26.220974378190306
276.93068577048757,105.66308355084578,23.117350748229466,26.58919242518108
275.88767321246553,91.13895773770001,23.530381369835325,26.78673222896285
275.3071249932456,87.57244814053958,23.79406783274648,26.759056347294937
275.29840553450913,79.23140572729048,23.974126519792648,27.27628712411053
277.0289894113531,68.86713482211854,23.68925953018853,27.642875199102818
278.8534941832389,61.39190193318122,23.44457070327484,28.3607808192016
280.8853775696323,54.5827613450745,23.40921627255964,28.343772803215337
281.4482711786277,52.84643376159437,23.33490434105265,28.067891621832693
281.27759567285335,52.44269982771938,23.39433173070837,27.714074566029215
282.4887720534866,56.18981250310653,22.517534918652967,27.36062823365701
284.7334812371432,62.43837338570948,21.80014285177002,26.85905757776508
284.97227132441685,66.7737336198073,22.279753190833596,25.44804360676183
285.2292204481718,70.46189673165374,22.605862904120006,25.28740179697885
282.69705529623013,72.8384093965245,22.844607842708022,25.837467516431673
279.25903741885395,70.95620331235799,23.488569813585876,26.7095671580618
278.4165118326789,65.79712178009342,23.522835539768934,27.512016530879514
278.3418434156462,60.57034902446331,23.50546292096679,28.403381523035733
278.1656655235852,57.31925397598259,23.762710546202452,28.461335818300405
277.58762963303747,54.68776084151233,24.165943954113647,28.534409291220406
275.9618245696525,52.24341603643554,24.44639295379323,28.62167773590768
276.1572120245304,48.51797142400218,24.567335184712014,28.726832841359126
278.5143235278289,46.85240841367583,24.650613265303694,28.40996982735911
278.5103243842818,46.106593665619876,24.360817567984753,28.59537485810084
276.9261040005197,44.48249855892357,24.52606281129333,28.574863279730152
273.8162526147688,41.07251820266517,24.849041835541527,29.038695776457146
269.1282168233386,34.649899450579966,25.69424107343132,29.291104530017215
266.6135013359826,29.749561920468736,26.198025361589373,29.741858363738206
263.7614969351097,26.689001485969417,26.350843787053428,30.090310871073022
260.79022162966567,27.67716979241663,25.982381653037958,29.782027527564885
257.6349285327198,31.352364725294798,26.21168093973357,29.261052983158653
252.05390016545948,32.58427328089357,26.950946193236177,29.168389703443047
249.60259944394073,34.209139726157034,26.460012022259974,29.180960165272076
249.99549384518048,34.68840316005991,25.95114288273293,28.992265670131715
255.0842327224669,38.86173559254435,25.87920254271088,27.660600671648446
263.6347500902376,49.16622921579891,25.591127478189915,26.616663550261396
272.55299286903784,59.128837157031946,25.15753689434439,25.588784627634183
281.93363151184184,65.14220225950068,24.605518641939504,25.18631723245013
283.98773348700644,67.08299771681232,24.250507593221663,25.61961431831513
290.51794702705865,72.61269254211909,23.908508171198253,24.861355916175714
295.581586669499,82.3463036064474,23.687417851161307,23.803796034223172
294.55647860875797,95.25335750829066,23.728246956346997,23.13644154169391
286.09773960178086,101.15367604620741,24.18494196554053,22.795134070962945
283.2518826433139,103.30675658177525,24.013176268216633,23.10515866495789
275.5921508004321,101.55644700137202,24.7669127200935,24.384068574360533
264.7555928386295,92.20617910751682,25.53318927297105,25.379142859995753
257.1187341656719,83.18104037295188,26.328890719228045,26.157054759057253
250.1733906490678,78.58163875411495,26.581209145868918,27.675534872799233
247.69270862631177,76.09195473079622,26.896688200688832,27.992663844729663
244.0869949622973,73.74185684798522,27.326641892090606,28.468901118072615
242.12235658818602,73.52031176534884,27.317411083397893,28.497065201449555
241.4084102261873,72.3335583069646,27.39416080488523,28.87646046107536
